wave_id,sample,time_ms,value,sd,low_limit,high_limit
21,729,7.29,1.2202521610939558,0.01,1.1432602576021587,1.2901715960397737
21,730,7.3,1.2101327696506026,0.01,1.1432602576021587,1.2901715960397737
21,731,7.3100000000000005,1.2176924765427206,0.01,1.1432602576021587,1.2901715960397737
21,732,7.32,1.2187894650730657,0.01,1.1432602576021587,1.2901715960397737
21,733,7.33,1.2207434066639846,0.01,1.1432602576021587,1.2901715960397737
21,734,7.34,1.2162670927502388,0.01,1.1432602576021587,1.2901715960397737
21,735,7.3500000000000005,1.212145847724545,0.01,1.1432602576021587,1.2901715960397737
21,736,7.36,1.21302631830542,0.01,1.1432602576021587,1.2901715960397737
21,737,7.37,1.2129476905022916,0.01,1.1432602576021587,1.2901715960397737
21,738,7.38,1.2161168582293853,0.01,1.1432602576021587,1.2901715960397737
21,739,7.390000000000001,1.211716931866849,0.01,1.1432602576021587,1.2901715960397737
21,740,7.4,1.2144108127582902,0.01,1.1432602576021587,1.2901715960397737
21,741,7.41,1.217944338920523,0.01,1.1432602576021587,1.2901715960397737
21,742,7.42,1.217142341719986,0.01,1.1432602576021587,1.2901715960397737
21,743,7.43,1.219669030847066,0.01,1.1432602576021587,1.2901715960397737
21,744,7.44,1.2213416107708517,0.01,1.1432602576021587,1.2901715960397737
21,745,7.45,1.2153553748035686,0.01,1.1432602576021587,1.2901715960397737
21,746,7.46,1.2154676461951825,0.01,1.1432602576021587,1.2901715960397737
21,747,7.47,1.2148700838752802,0.01,1.1432602576021587,1.2901715960397737
21,748,7.48,1.2180045158812411,0.01,1.1432602576021587,1.2901715960397737
21,749,7.49,1.2164832709509525,0.01,1.1432602576021587,1.2901715960397737
21,750,7.5,1.222239447516613,0.01,1.1432602576021587,1.2901715960397737
21,751,7.51,1.2198586577004624,0.01,1.1432602576021587,1.2901715960397737
21,752,7.5200000000000005,1.2113117949455543,0.01,1.1432602576021587,1.2901715960397737
21,753,7.53,1.2198024117583504,0.01,1.1432602576021587,1.2901715960397737
21,754,7.54,1.216004667631306,0.01,1.1432602576021587,1.2901715960397737
21,755,7.55,1.2105348071405115,0.01,1.1432602576021587,1.2901715960397737
21,756,7.5600000000000005,1.2142648720445453,0.01,1.1432602576021587,1.2901715960397737
21,757,7.57,1.2129153974493763,0.01,1.1432602576021587,1.2901715960397737
21,758,7.58,1.2137777030167252,0.01,1.1432602576021587,1.2901715960397737
21,759,7.59,1.2178401282115165,0.01,1.1432602576021587,1.2901715960397737
21,760,7.6000000000000005,1.2230293889160402,0.01,1.1432602576021587,1.2901715960397737
21,761,7.61,1.221963083752829,0.01,1.1432602576021587,1.2901715960397737
21,762,7.62,1.2170156055290917,0.01,1.1432602576021587,1.2901715960397737
21,763,7.63,1.215839802284326,0.01,1.1432602576021587,1.2901715960397737
21,764,7.640000000000001,1.2117518790115596,0.01,1.1432602576021587,1.2901715960397737
21,765,7.65,1.2158542378907424,0.01,1.1432602576021587,1.2901715960397737
21,766,7.66,1.2167427280726368,0.01,1.1432602576021587,1.2901715960397737
21,767,7.67,1.2187473389100578,0.01,1.1432602576021587,1.2901715960397737
21,768,7.68,1.2162845527932693,0.01,1.1432602576021587,1.2901715960397737
21,769,7.69,1.2165968629699813,0.01,1.1432602576021587,1.2901715960397737
21,770,7.7,1.214408959576649,0.01,1.1432602576021587,1.2901715960397737
21,771,7.71,1.2180000628795702,0.01,1.1432602576021587,1.2901715960397737
21,772,7.72,1.2133302822446284,0.01,1.1432602576021587,1.2901715960397737
21,773,7.73,1.2173437997264605,0.01,1.1432602576021587,1.2901715960397737
21,774,7.74,1.2157255489754024,0.01,1.1432602576021587,1.2901715960397737
21,775,7.75,1.2167760343612033,0.01,1.1432602576021587,1.2901715960397737
21,776,7.76,1.213186020902999,0.01,1.1432602576021587,1.2901715960397737
21,777,7.7700000000000005,1.2177837496201653,0.01,1.1432602576021587,1.2901715960397737
21,778,7.78,1.2157174830652913,0.01,1.1432602576021587,1.2901715960397737
21,779,7.79,1.216336057554063,0.01,1.1432602576021587,1.2901715960397737
21,780,7.8,1.2165005958091109,0.01,1.1432602576021587,1.2901715960397737
21,781,7.8100000000000005,1.2163697267743698,0.01,1.1432602576021587,1.2901715960397737
21,782,7.82,1.2173942534126478,0.01,1.1432602576021587,1.2901715960397737
21,783,7.83,1.2158421162935908,0.01,1.1432602576021587,1.2901715960397737
21,784,7.84,1.2140271187164287,0.01,1.1432602576021587,1.2901715960397737
21,785,7.8500000000000005,1.217357563746521,0.01,1.1432602576021587,1.2901715960397737
21,786,7.86,1.2221920927757806,0.01,1.1432602576021587,1.2901715960397737
21,787,7.87,1.212258840105148,0.01,1.1432602576021587,1.2901715960397737
21,788,7.88,1.2168289552918958,0.01,1.1432602576021587,1.2901715960397737
21,789,7.890000000000001,1.2154354837070784,0.01,1.1432602576021587,1.2901715960397737
21,790,7.9,1.2198603873693536,0.01,1.1432602576021587,1.2901715960397737
21,791,7.91,1.2196936045238989,0.01,1.1432602576021587,1.2901715960397737
21,792,7.92,1.2176093923025124,0.01,1.1432602576021587,1.2901715960397737
21,793,7.930000000000001,1.2165683784001906,0.01,1.1432602576021587,1.2901715960397737
21,794,7.94,1.2153538624201754,0.01,1.1432602576021587,1.2901715960397737
21,795,7.95,1.2150382599015228,0.01,1.1432602576021587,1.2901715960397737
21,796,7.96,1.2162819908476143,0.01,1.1432602576021587,1.2901715960397737
21,797,7.97,1.21533882696494,0.01,1.1432602576021587,1.2901715960397737
21,798,7.98,1.21663819195038,0.01,1.1432602576021587,1.2901715960397737
21,799,7.99,1.213622129141665,0.01,1.1432602576021587,1.2901715960397737
21,800,8.0,1.2198127682114894,0.01,1.1432602576021587,1.2901715960397737
21,801,8.01,1.2162117971953088,0.01,1.1432602576021587,1.2901715960397737
21,802,8.02,1.2134286445708462,0.01,1.1432602576021587,1.2901715960397737
21,803,8.03,1.217109215816931,0.01,1.1432602576021587,1.2901715960397737
21,804,8.040000000000001,1.2158994808291481,0.01,1.1432602576021587,1.2901715960397737
21,805,8.05,1.213627968895886,0.01,1.1432602576021587,1.2901715960397737
21,806,8.06,1.2202279517128276,0.01,1.1432602576021587,1.2901715960397737
21,807,8.07,1.2154896590925448,0.01,1.1432602576021587,1.2901715960397737
21,808,8.08,1.2183289141479516,0.01,1.1432602576021587,1.2901715960397737
21,809,8.09,1.220292005647255,0.01,1.1432602576021587,1.2901715960397737
21,810,8.1,1.2098674501121194,0.01,1.1432602576021587,1.2901715960397737
21,811,8.11,1.2153965936290445,0.01,1.1432602576021587,1.2901715960397737
21,812,8.120000000000001,1.2196811255387858,0.01,1.1432602576021587,1.2901715960397737
21,813,8.13,1.2193891536142418,0.01,1.1432602576021587,1.2901715960397737
21,814,8.14,1.2210069457593973,0.01,1.1432602576021587,1.2901715960397737
21,815,8.15,1.221032287197708,0.01,1.1432602576021587,1.2901715960397737
21,816,8.16,1.216120888366872,0.01,1.1432602576021587,1.2901715960397737
21,817,8.17,1.2199262859098543,0.01,1.1432602576021587,1.2901715960397737
21,818,8.18,1.2136948842559998,0.01,1.1432602576021587,1.2901715960397737
21,819,8.19,1.2160129631469987,0.01,1.1432602576021587,1.2901715960397737
21,820,8.2,1.2162555380060287,0.01,1.1432602576021587,1.2901715960397737
21,821,8.21,1.2178765908799503,0.01,1.1432602576021587,1.2901715960397737
21,822,8.22,1.2216162857852864,0.01,1.1432602576021587,1.2901715960397737
21,823,8.23,1.2140432141358284,0.01,1.1432602576021587,1.2901715960397737
21,824,8.24,1.2131312959693237,0.01,1.1432602576021587,1.2901715960397737
21,825,8.25,1.217605515466874,0.01,1.1432602576021587,1.2901715960397737
21,826,8.26,1.2230635620208061,0.01,1.1432602576021587,1.2901715960397737
21,827,8.27,1.2184906596099825,0.01,1.1432602576021587,1.2901715960397737
21,828,8.28,1.2127316794138931,0.01,1.1432602576021587,1.2901715960397737
21,829,8.290000000000001,1.219636930295607,0.01,1.1432602576021587,1.2901715960397737
21,830,8.3,1.2120830194446095,0.01,1.1432602576021587,1.2901715960397737
21,831,8.31,1.2104492990088744,0.01,1.1432602576021587,1.2901715960397737
21,832,8.32,1.2176371705033162,0.01,1.1432602576021587,1.2901715960397737
21,833,8.33,1.2178498500615014,0.01,1.1432602576021587,1.2901715960397737
21,834,8.34,1.2086572294485933,0.01,1.1432602576021587,1.2901715960397737
21,835,8.35,1.2192864235341685,0.01,1.1432602576021587,1.2901715960397737
21,836,8.36,1.2129290458969042,0.01,1.1432602576021587,1.2901715960397737
21,837,8.370000000000001,1.2174276999411902,0.01,1.1432602576021587,1.2901715960397737
21,838,8.38,1.2190036199199248,0.01,1.1432602576021587,1.2901715960397737
21,839,8.39,1.2155189797431092,0.01,1.1432602576021587,1.2901715960397737
21,840,8.4,1.2153367564469024,0.01,1.1432602576021587,1.2901715960397737
21,841,8.41,1.2203649767995108,0.01,1.1432602576021587,1.2901715960397737
21,842,8.42,1.2176472456726635,0.01,1.1432602576021587,1.2901715960397737
21,843,8.43,1.2196991494714924,0.01,1.1432602576021587,1.2901715960397737
21,844,8.44,1.2182271452769873,0.01,1.1432602576021587,1.2901715960397737
21,845,8.45,1.2200554742016225,0.01,1.1432602576021587,1.2901715960397737
21,846,8.46,1.2202128572005742,0.01,1.1432602576021587,1.2901715960397737
21,847,8.47,1.2165095576112182,0.01,1.1432602576021587,1.2901715960397737
21,848,8.48,1.2116588308539336,0.01,1.1432602576021587,1.2901715960397737
21,849,8.49,1.2182956111823697,0.01,1.1432602576021587,1.2901715960397737
21,850,8.5,1.2120672060484043,0.01,1.1432602576021587,1.2901715960397737
21,851,8.51,1.2167728865874672,0.01,1.1432602576021587,1.2901715960397737
21,852,8.52,1.2153921039378517,0.01,1.1432602576021587,1.2901715960397737
21,853,8.53,1.2140641697755665,0.01,1.1432602576021587,1.2901715960397737
21,854,8.540000000000001,1.215296759873027,0.01,1.1432602576021587,1.2901715960397737
21,855,8.55,1.2158660980685314,0.01,1.1432602576021587,1.2901715960397737
21,856,8.56,1.2175693764532702,0.01,1.1432602576021587,1.2901715960397737
21,857,8.57,1.2180577743240875,0.01,1.1432602576021587,1.2901715960397737
21,858,8.58,1.2163493300826582,0.01,1.1432602576021587,1.2901715960397737
21,859,8.59,1.2147635335246725,0.01,1.1432602576021587,1.2901715960397737
21,860,8.6,1.2166022566882186,0.01,1.1432602576021587,1.2901715960397737
21,861,8.61,1.2179003071789056,0.01,1.1432602576021587,1.2901715960397737
21,862,8.620000000000001,1.215051741896637,0.01,1.1432602576021587,1.2901715960397737
21,863,8.63,1.2143245492470003,0.01,1.1432602576021587,1.2901715960397737
21,864,8.64,1.2232006892608285,0.01,1.1432602576021587,1.2901715960397737
21,865,8.65,1.2132840326296364,0.01,1.1432602576021587,1.2901715960397737
21,866,8.66,1.2167265174921535,0.01,1.1432602576021587,1.2901715960397737
21,867,8.67,1.2152879001204255,0.01,1.1432602576021587,1.2901715960397737
21,868,8.68,1.211903046756459,0.01,1.1432602576021587,1.2901715960397737
21,869,8.69,1.2149317330994065,0.01,1.1432602576021587,1.2901715960397737
21,870,8.700000000000001,1.2199746876747692,0.01,1.1432602576021587,1.2901715960397737
21,871,8.71,1.2132986554779759,0.01,1.1432602576021587,1.2901715960397737
21,872,8.72,1.2179661492127998,0.01,1.1432602576021587,1.2901715960397737
21,873,8.73,1.2164946954491704,0.01,1.1432602576021587,1.2901715960397737
21,874,8.74,1.2193934099967,0.01,1.1432602576021587,1.2901715960397737
21,875,8.75,1.2165945119884258,0.01,1.1432602576021587,1.2901715960397737
21,876,8.76,1.2187837185187351,0.01,1.1432602576021587,1.2901715960397737
21,877,8.77,1.219278686146479,0.01,1.1432602576021587,1.2901715960397737
21,878,8.78,1.213469639711843,0.01,1.1432602576021587,1.2901715960397737
21,879,8.790000000000001,1.215367197879308,0.01,1.1432602576021587,1.2901715960397737
21,880,8.8,1.2203196248457728,0.01,1.1432602576021587,1.2901715960397737
21,881,8.81,1.2163663853150448,0.01,1.1432602576021587,1.2901715960397737
21,882,8.82,1.2167214519464036,0.01,1.1432602576021587,1.2901715960397737
21,883,8.83,1.214507560838659,0.01,1.1432602576021587,1.2901715960397737
21,884,8.84,1.2142813004536346,0.01,1.1432602576021587,1.2901715960397737
21,885,8.85,1.217222902345794,0.01,1.1432602576021587,1.2901715960397737
21,886,8.86,1.2159828809120456,0.01,1.1432602576021587,1.2901715960397737
21,887,8.870000000000001,1.216776169055863,0.01,1.1432602576021587,1.2901715960397737
21,888,8.88,1.216427229354616,0.01,1.1432602576021587,1.2901715960397737
21,889,8.89,1.215383645571782,0.01,1.1432602576021587,1.2901715960397737
21,890,8.9,1.2183488231035464,0.01,1.1432602576021587,1.2901715960397737
21,891,8.91,1.2181423641840847,0.01,1.1432602576021587,1.2901715960397737
21,892,8.92,1.2155176841804618,0.01,1.1432602576021587,1.2901715960397737
21,893,8.93,1.2162748656570392,0.01,1.1432602576021587,1.2901715960397737
21,894,8.94,1.2144495069217083,0.01,1.1432602576021587,1.2901715960397737
21,895,8.950000000000001,1.2152017713628807,0.01,1.1432602576021587,1.2901715960397737
21,896,8.96,1.2173771816135766,0.01,1.1432602576021587,1.2901715960397737
21,897,8.97,1.2144637321594676,0.01,1.1432602576021587,1.2901715960397737
21,898,8.98,1.220064369403013,0.01,1.1432602576021587,1.2901715960397737
21,899,8.99,1.2177816839735696,0.01,1.1432602576021587,1.2901715960397737
21,900,9.0,1.2167690831847076,0.01,1.1432602576021587,1.2901715960397737
21,901,9.01,1.2119203206830194,0.01,1.1432602576021587,1.2901715960397737
21,902,9.02,1.2140973892818796,0.01,1.1432602576021587,1.2901715960397737
21,903,9.03,1.2160924317840822,0.01,1.1432602576021587,1.2901715960397737
21,904,9.040000000000001,1.216385100415757,0.01,1.1432602576021587,1.2901715960397737
21,905,9.05,1.2185388012139722,0.01,1.1432602576021587,1.2901715960397737
21,906,9.06,1.2211885702132288,0.01,1.1432602576021587,1.2901715960397737
21,907,9.07,1.213730199446585,0.01,1.1432602576021587,1.2901715960397737
21,908,9.08,1.217174558153021,0.01,1.1432602576021587,1.2901715960397737
21,909,9.09,1.2215688125424065,0.01,1.1432602576021587,1.2901715960397737
21,910,9.1,1.2154344149960379,0.01,1.1432602576021587,1.2901715960397737
21,911,9.11,1.2131360962524913,0.01,1.1432602576021587,1.2901715960397737
21,912,9.120000000000001,1.2210296179213436,0.01,1.1432602576021587,1.2901715960397737
21,913,9.13,1.2217438856472285,0.01,1.1432602576021587,1.2901715960397737
21,914,9.14,1.2189712422247259,0.01,1.1432602576021587,1.2901715960397737
21,915,9.15,1.218845395583641,0.01,1.1432602576021587,1.2901715960397737
21,916,9.16,1.2157197941081934,0.01,1.1432602576021587,1.2901715960397737
21,917,9.17,1.2194573062162533,0.01,1.1432602576021587,1.2901715960397737
21,918,9.18,1.217194426464448,0.01,1.1432602576021587,1.2901715960397737
21,919,9.19,1.2167932084675224,0.01,1.1432602576021587,1.2901715960397737
21,920,9.200000000000001,1.2153340405863717,0.01,1.1432602576021587,1.2901715960397737
21,921,9.21,1.218001017241699,0.01,1.1432602576021587,1.2901715960397737
21,922,9.22,1.2176545605123146,0.01,1.1432602576021587,1.2901715960397737
21,923,9.23,1.2146767150520634,0.01,1.1432602576021587,1.2901715960397737
21,924,9.24,1.217833503422276,0.01,1.1432602576021587,1.2901715960397737
21,925,9.25,1.2183079228366378,0.01,1.1432602576021587,1.2901715960397737
21,926,9.26,1.2196499412375434,0.01,1.1432602576021587,1.2901715960397737
21,927,9.27,1.213248498016575,0.01,1.1432602576021587,1.2901715960397737
21,928,9.28,1.2164099163641002,0.01,1.1432602576021587,1.2901715960397737
21,929,9.290000000000001,1.217683720673411,0.01,1.1432602576021587,1.2901715960397737
21,930,9.3,1.2158806471565553,0.01,1.1432602576021587,1.2901715960397737
21,931,9.31,1.2181207514622763,0.01,1.1432602576021587,1.2901715960397737
21,932,9.32,1.2203437239716122,0.01,1.1432602576021587,1.2901715960397737
21,933,9.33,1.214365008800404,0.01,1.1432602576021587,1.2901715960397737
21,934,9.34,1.2210930550916987,0.01,1.1432602576021587,1.2901715960397737
21,935,9.35,1.2134545105491237,0.01,1.1432602576021587,1.2901715960397737
21,936,9.36,1.2157585268769593,0.01,1.1432602576021587,1.2901715960397737
21,937,9.370000000000001,1.2148910525495205,0.01,1.1432602576021587,1.2901715960397737
21,938,9.38,1.216449383663335,0.01,1.1432602576021587,1.2901715960397737
21,939,9.39,1.2167476070244894,0.01,1.1432602576021587,1.2901715960397737
21,940,9.4,1.2153083064881163,0.01,1.1432602576021587,1.2901715960397737
21,941,9.41,1.2156630258666854,0.01,1.1432602576021587,1.2901715960397737
21,942,9.42,1.2165949732861387,0.01,1.1432602576021587,1.2901715960397737
21,943,9.43,1.219942245810717,0.01,1.1432602576021587,1.2901715960397737
21,944,9.44,1.215832183789077,0.01,1.1432602576021587,1.2901715960397737
21,945,9.450000000000001,1.2171908815739805,0.01,1.1432602576021587,1.2901715960397737
21,946,9.46,1.2174598792486928,0.01,1.1432602576021587,1.2901715960397737
21,947,9.47,1.2161266919062663,0.01,1.1432602576021587,1.2901715960397737
21,948,9.48,1.2184830209935282,0.01,1.1432602576021587,1.2901715960397737
21,949,9.49,1.2187751623096108,0.01,1.1432602576021587,1.2901715960397737
21,950,9.5,1.2191634562766758,0.01,1.1432602576021587,1.2901715960397737
21,951,9.51,1.2133490379568288,0.01,1.1432602576021587,1.2901715960397737
21,952,9.52,1.2174211280475165,0.01,1.1432602576021587,1.2901715960397737
21,953,9.53,1.2153904078615934,0.01,1.1432602576021587,1.2901715960397737
21,954,9.540000000000001,1.2164421472199096,0.01,1.1432602576021587,1.2901715960397737
21,955,9.55,1.2135072516659857,0.01,1.1432602576021587,1.2901715960397737
21,956,9.56,1.2154119638376384,0.01,1.1432602576021587,1.2901715960397737
21,957,9.57,1.2166650531057277,0.01,1.1432602576021587,1.2901715960397737
21,958,9.58,1.2174265360262655,0.01,1.1432602576021587,1.2901715960397737
21,959,9.59,1.2168061969244623,0.01,1.1432602576021587,1.2901715960397737
21,960,9.6,1.2134756371059587,0.01,1.1432602576021587,1.2901715960397737
21,961,9.61,1.2138904677001114,0.01,1.1432602576021587,1.2901715960397737
21,962,9.620000000000001,1.21795419636553,0.01,1.1432602576021587,1.2901715960397737
21,963,9.63,1.2156934823784706,0.01,1.1432602576021587,1.2901715960397737
21,964,9.64,1.2181854322835521,0.01,1.1432602576021587,1.2901715960397737
21,965,9.65,1.2139460003017135,0.01,1.1432602576021587,1.2901715960397737
21,966,9.66,1.2186292494098632,0.01,1.1432602576021587,1.2901715960397737
21,967,9.67,1.2104070913752583,0.01,1.1432602576021587,1.2901715960397737
21,968,9.68,1.2159850161064856,0.01,1.1432602576021587,1.2901715960397737
21,969,9.69,1.2179363502303542,0.01,1.1432602576021587,1.2901715960397737
21,970,9.700000000000001,1.2177495972402523,0.01,1.1432602576021587,1.2901715960397737
21,971,9.71,1.2165346514063786,0.01,1.1432602576021587,1.2901715960397737
21,972,9.72,1.2201956977999275,0.01,1.1432602576021587,1.2901715960397737
21,973,9.73,1.2160715786087073,0.01,1.1432602576021587,1.2901715960397737
21,974,9.74,1.2130613069841567,0.01,1.1432602576021587,1.2901715960397737
21,975,9.75,1.2176258957397976,0.01,1.1432602576021587,1.2901715960397737
21,976,9.76,1.215948828263908,0.01,1.1432602576021587,1.2901715960397737
21,977,9.77,1.2197921703343055,0.01,1.1432602576021587,1.2901715960397737
21,978,9.78,1.2188076782144763,0.01,1.1432602576021587,1.2901715960397737
21,979,9.790000000000001,1.2151236714391422,0.01,1.1432602576021587,1.2901715960397737
21,980,9.8,1.2155496584554615,0.01,1.1432602576021587,1.2901715960397737
21,981,9.81,1.216081493688732,0.01,1.1432602576021587,1.2901715960397737
21,982,9.82,1.2154494839150805,0.01,1.1432602576021587,1.2901715960397737
21,983,9.83,1.2173801737681653,0.01,1.1432602576021587,1.2901715960397737
21,984,9.84,1.2194312862270669,0.01,1.1432602576021587,1.2901715960397737
21,985,9.85,1.2177434020651952,0.01,1.1432602576021587,1.2901715960397737
21,986,9.86,1.2114483962010183,0.01,1.1432602576021587,1.2901715960397737
21,987,9.870000000000001,1.2145674165177265,0.01,1.1432602576021587,1.2901715960397737
21,988,9.88,1.2158308496115324,0.01,1.1432602576021587,1.2901715960397737
21,989,9.89,1.2177717828319439,0.01,1.1432602576021587,1.2901715960397737
21,990,9.9,1.2154308810229717,0.01,1.1432602576021587,1.2901715960397737
21,991,9.91,1.2187008062152458,0.01,1.1432602576021587,1.2901715960397737
21,992,9.92,1.2154785350682653,0.01,1.1432602576021587,1.2901715960397737
21,993,9.93,1.2178903579234914,0.01,1.1432602576021587,1.2901715960397737
21,994,9.94,1.220535197846835,0.01,1.1432602576021587,1.2901715960397737
21,995,9.950000000000001,1.2180329863713755,0.01,1.1432602576021587,1.2901715960397737
21,996,9.96,1.2166501774026044,0.01,1.1432602576021587,1.2901715960397737
21,997,9.97,1.2134820247797409,0.01,1.1432602576021587,1.2901715960397737
21,998,9.98,1.2166132308193218,0.01,1.1432602576021587,1.2901715960397737
21,999,9.99,1.214439849680877,0.01,1.1432602576021587,1.2901715960397737
22,0,0.0,-1.5804474681897162e-05,0.01,0.790871973721164,0.9653772499904651
22,1,0.01,0.02763394278003073,0.01,0.790871973721164,0.9653772499904651
22,2,0.02,0.08694557871703591,0.01,0.790871973721164,0.9653772499904651
22,3,0.03,0.10634929937800217,0.01,0.790871973721164,0.9653772499904651
22,4,0.04,0.13845088562153204,0.01,0.790871973721164,0.9653772499904651
22,5,0.05,0.18272766777956956,0.01,0.790871973721164,0.9653772499904651
22,6,0.06,0.2012546184021604,0.01,0.790871973721164,0.9653772499904651
22,7,0.07,0.24086749660227652,0.01,0.790871973721164,0.9653772499904651
22,8,0.08,0.26915904500076826,0.01,0.790871973721164,0.9653772499904651
22,9,0.09,0.3003471332407564,0.01,0.790871973721164,0.9653772499904651
22,10,0.1,0.32805368800026574,0.01,0.790871973721164,0.9653772499904651
22,11,0.11,0.34363891052849793,0.01,0.790871973721164,0.9653772499904651
22,12,0.12,0.39516727844056937,0.01,0.790871973721164,0.9653772499904651
22,13,0.13,0.4079725311177446,0.01,0.790871973721164,0.9653772499904651
22,14,0.14,0.4414968818052572,0.01,0.790871973721164,0.9653772499904651
22,15,0.15,0.4471342977158728,0.01,0.790871973721164,0.9653772499904651
22,16,0.16,0.4872818970338712,0.01,0.790871973721164,0.9653772499904651
22,17,0.17,0.5083507390070411,0.01,0.790871973721164,0.9653772499904651
22,18,0.18,0.5203450754308709,0.01,0.790871973721164,0.9653772499904651
22,19,0.19,0.5577025130535119,0.01,0.790871973721164,0.9653772499904651
22,20,0.2,0.5762501551594889,0.01,0.790871973721164,0.9653772499904651
22,21,0.21,0.6012550979768198,0.01,0.790871973721164,0.9653772499904651
22,22,0.22,0.609234756408884,0.01,0.790871973721164,0.9653772499904651
22,23,0.23,0.6294183475746108,0.01,0.790871973721164,0.9653772499904651
22,24,0.24,0.6529815194859184,0.01,0.790871973721164,0.9653772499904651
22,25,0.25,0.6662350049911674,0.01,0.790871973721164,0.9653772499904651
22,26,0.26,0.6912623730773573,0.01,0.790871973721164,0.9653772499904651
22,27,0.27,0.6926064444790455,0.01,0.790871973721164,0.9653772499904651
22,28,0.28,0.7282011623352364,0.01,0.790871973721164,0.9653772499904651
22,29,0.29,0.7381671423295738,0.01,0.790871973721164,0.9653772499904651
22,30,0.3,0.7437613975685488,0.01,0.790871973721164,0.9653772499904651
22,31,0.31,0.7701154618667717,0.01,0.790871973721164,0.9653772499904651
22,32,0.32,0.7763977353095721,0.01,0.790871973721164,0.9653772499904651
22,33,0.33,0.7885469846768265,0.01,0.790871973721164,0.9653772499904651
22,34,0.34,0.7941675844825232,0.01,0.790871973721164,0.9653772499904651
22,35,0.35000000000000003,0.8078605929971748,0.01,0.790871973721164,0.9653772499904651
22,36,0.36,0.8413564696185873,0.01,0.790871973721164,0.9653772499904651
22,37,0.37,0.8252033878168888,0.01,0.790871973721164,0.9653772499904651
22,38,0.38,0.8414083537420923,0.01,0.790871973721164,0.9653772499904651
22,39,0.39,0.8373370282809687,0.01,0.790871973721164,0.9653772499904651
22,40,0.4,0.8593898749774345,0.01,0.790871973721164,0.9653772499904651
22,41,0.41000000000000003,0.845457150443955,0.01,0.790871973721164,0.9653772499904651
22,42,0.42,0.8755662997262479,0.01,0.790871973721164,0.9653772499904651
22,43,0.43,0.8875974447970025,0.01,0.790871973721164,0.9653772499904651
22,44,0.44,0.869467355508862,0.01,0.790871973721164,0.9653772499904651
22,45,0.45,0.8960659720963364,0.01,0.790871973721164,0.9653772499904651
22,46,0.46,0.8865398638485923,0.01,0.790871973721164,0.9653772499904651
22,47,0.47000000000000003,0.8992796247252884,0.01,0.790871973721164,0.9653772499904651
22,48,0.48,0.8843484277515851,0.01,0.790871973721164,0.9653772499904651
22,49,0.49,0.8972443976604247,0.01,0.790871973721164,0.9653772499904651
22,50,0.5,0.9007577645047247,0.01,0.790871973721164,0.9653772499904651
22,51,0.51,0.9186392543890753,0.01,0.790871973721164,0.9653772499904651
22,52,0.52,0.9141812682943282,0.01,0.790871973721164,0.9653772499904651
22,53,0.53,0.9084514673205286,0.01,0.790871973721164,0.9653772499904651
22,54,0.54,0.9266303170560324,0.01,0.790871973721164,0.9653772499904651
22,55,0.55,0.9007700877963339,0.01,0.790871973721164,0.9653772499904651
22,56,0.56,0.9217334876509073,0.01,0.790871973721164,0.9653772499904651
22,57,0.5700000000000001,0.9272060964239196,0.01,0.790871973721164,0.9653772499904651
22,58,0.58,0.9086423590275182,0.01,0.790871973721164,0.9653772499904651
22,59,0.59,0.9221008278578194,0.01,0.790871973721164,0.9653772499904651
22,60,0.6,0.9271472825484802,0.01,0.790871973721164,0.9653772499904651
22,61,0.61,0.9278235280360986,0.01,0.790871973721164,0.9653772499904651
22,62,0.62,0.911520210478517,0.01,0.790871973721164,0.9653772499904651
22,63,0.63,0.9226516445440498,0.01,0.790871973721164,0.9653772499904651
22,64,0.64,0.9260365252049826,0.01,0.790871973721164,0.9653772499904651
22,65,0.65,0.9125674921638793,0.01,0.790871973721164,0.9653772499904651
22,66,0.66,0.9258689273670231,0.01,0.790871973721164,0.9653772499904651
22,67,0.67,0.9144868687246497,0.01,0.790871973721164,0.9653772499904651
22,68,0.68,0.9338405289674094,0.01,0.790871973721164,0.9653772499904651
22,69,0.6900000000000001,0.9173626784137362,0.01,0.790871973721164,0.9653772499904651
22,70,0.7000000000000001,0.9276479917222354,0.01,0.790871973721164,0.9653772499904651
22,71,0.71,0.9337858477624056,0.01,0.790871973721164,0.9653772499904651
22,72,0.72,0.9011646437993893,0.01,0.790871973721164,0.9653772499904651
22,73,0.73,0.9092759423918946,0.01,0.790871973721164,0.9653772499904651
22,74,0.74,0.9009518964351401,0.01,0.790871973721164,0.9653772499904651
22,75,0.75,0.9102980174437902,0.01,0.790871973721164,0.9653772499904651
22,76,0.76,0.9109373054555611,0.01,0.790871973721164,0.9653772499904651
22,77,0.77,0.8964323259644642,0.01,0.790871973721164,0.9653772499904651
22,78,0.78,0.9005831149422524,0.01,0.790871973721164,0.9653772499904651
22,79,0.79,0.8862920436983488,0.01,0.790871973721164,0.9653772499904651
22,80,0.8,0.8967387546529478,0.01,0.790871973721164,0.9653772499904651
22,81,0.81,0.8770359541326419,0.01,0.790871973721164,0.9653772499904651
22,82,0.8200000000000001,0.8545965738264063,0.01,0.790871973721164,0.9653772499904651
22,83,0.8300000000000001,0.8957517435555247,0.01,0.790871973721164,0.9653772499904651
22,84,0.84,0.8574449707292933,0.01,0.790871973721164,0.9653772499904651
22,85,0.85,0.8717472057909952,0.01,0.790871973721164,0.9653772499904651
